ticker,name,sector,price,pe_ratio,dividend_yield,eps,week52_low,week52_high,market_cap,ebitda,ps_ratio,pb_ratio,market_cap_bn,ebitda_bn,ev_ebitda_proxy,price_range_pct,market_cap_tier,loaded_at,acquired,deal_year,deal_value_bn,acquirer,deal_status,pe_ratio_sector_pct,pb_ratio_sector_pct,ps_ratio_sector_pct,ev_ebitda_proxy_sector_pct,market_cap_sector_pct,dividend_yield_sector_pct,pe_ratio_zscore,pb_ratio_zscore,ps_ratio_zscore,ev_ebitda_proxy_zscore,cheap_count,log_market_cap,log_ebitda,cheap_and_midcap,cash_cow_flag,near_52w_low,near_52w_high,profitable,low_pb_small_size,sector_Consumer Discretionary,sector_Consumer Staples,sector_Energy,sector_Financials,sector_Health Care,sector_Industrials,sector_Information Technology,sector_Materials,sector_Real Estate,sector_Telecommunication Services,sector_Utilities,tier_Large-cap,tier_Mega-cap,tier_Mid-cap
DFS,Discover Financial Services,Financials,72.4,12.13,1.8269607,5.41,81.93,57.5,27433540000.0,0.0,2.3610325,2.52,27.43354,0.0,13.333242399935546,39.00941465411379,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.14705882352941177,0.7794117647058824,0.45588235294117646,0.6323529411764706,0.5147058823529411,0.45588235294117646,-0.6719561683675589,-0.15863966930879309,-0.3825488956378518,0.0,2,24.035032189383738,0.0,1,1,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
DISCA,Discovery Communications-A,Consumer Discretionary,22.87,11.0,0.0,1.96,30.25,15.99,8763756733.0,2100000000.0,1.804088,1.5,8.763756733,2.1,4.1732174919047615,51.7531556802244,Mid-cap,2026-04-25T14:52:57.872278,1,2022.0,43.0,Warner merger,completed,0.14285714285714285,0.09523809523809523,0.5,0.09523809523809523,0.2261904761904762,0.13095238095238096,-0.48750108301337464,-0.3488427294088072,-0.3230963721666141,0.0,3,22.89389050087768,21.465203182151978,1,0,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True
DISCK,Discovery Communications-C,Consumer Discretionary,21.58,10.37,0.0,1.96,29.18,14.99,8320262123.0,2100000000.0,1.7147918,1.43,8.320262123,2.1,3.9620295823809526,53.55884425651869,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.13095238095238096,0.08333333333333333,0.4642857142857143,0.07142857142857142,0.19047619047619047,0.13095238095238096,-0.5105732238960495,-0.3506852516444549,-0.38405154811070247,0.0,4,22.84195959657171,21.465203182151978,1,0,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True
DISH,Dish Network,Consumer Discretionary,43.77,16.09,0.0,3.06,66.5,42.48,21032719056.0,2754331000.0,1.8521843,3.76,21.032719056,2.754331,7.636235098831622,94.6294754371357,Large-cap,2026-04-25T14:52:57.872278,1,2024.0,29.4,EchoStar/DISH merger,completed,0.36904761904761907,0.4523809523809524,0.5238095238095238,0.27380952380952384,0.6547619047619048,0.13095238095238096,-0.30109283365970035,-0.2893555829436088,-0.2902649814830277,0.0,3,23.76934511250201,21.73644041921011,1,0,0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
DG,Dollar General,Consumer Discretionary,95.1,21.18,1.0625255,4.43,105.82,65.97,26580644874.0,2457604000.0,1.5283886,4.53,26.580644874,2.457604,10.81567448376549,26.900878293601004,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.6428571428571429,0.6309523809523809,0.3333333333333333,0.5833333333333334,0.7261904761904762,0.38095238095238093,-0.11468458430602604,-0.26908783835148364,-0.5112936911418853,0.0,1,24.003449151600105,21.62245272892737,0,0,1,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
DLTR,Dollar Tree,Consumer Discretionary,101.58,26.66,0.0,3.77,116.65,65.63,25151198417.0,2430300000.0,1.6097589,4.08,25.151198417,2.4303,10.349009758877504,29.537436299490405,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.7857142857142857,0.5476190476190477,0.4166666666666667,0.5,0.7023809523809523,0.13095238095238096,0.08600641892739937,-0.28093262415207626,-0.455748875650036,0.0,1,23.948171383172006,21.6112805438803,0,0,1,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
D,Dominion Energy,Utilities,73.31,20.42,4.5281997,4.91,85.3,71.59,47543571860.0,6428000000.0,3.7954214,2.96,47.54357186,6.428,7.396324184816428,87.454412837345,Large-cap,2026-04-25T14:52:57.872278,0,2018.0,14.6,,unlabeled,0.8928571428571429,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.75,0.835573901565539,0.8114041107265396,1.163120422245584,0.5886905071044228,0,24.58491242985917,22.58392928497725,0,1,0,1,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
DOV,Dover Corp.,Industrials,96.2,23.87,1.8815053,5.15,109.06,75.51,15566645713.0,1513291000.0,1.986176,3.59,15.566645713,1.513291,10.286617519697137,38.33084947839047,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.6716417910447762,0.373134328358209,0.44776119402985076,0.373134328358209,0.417910447761194,0.6268656716417911,0.46859789874667945,-0.2407644796586096,-0.362793338375998,-0.19997292937435932,3,23.46839636695653,21.13755258703282,1,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
DWDP,DowDuPont,Materials,68.21,49.43,2.1529746,1.59,77.08,64.01,165203312427.0,5250000000.0,2.6922395,1.54,165.203312427,5.25,31.467297605142857,67.86534047436885,Large-cap,2026-04-25T14:52:57.872278,1,2019.0,63.0,DuPont split (3 cos),completed,1.0,0.08,0.56,1.0,1.0,0.68,1.6252344451655796,-1.0874900382314583,-0.11969489364055691,3.3661030606062603,1,25.83044274884922,22.38149391374042,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
DPS,Dr Pepper Snapple Group,Consumer Staples,116.93,26.57,1.9661016,4.54,126.65,83.23,21209783858.0,1507000000.0,4.2149186,9.99,21.209783858,1.507,14.074176415394824,22.385997236296635,Large-cap,2026-04-25T14:52:57.872278,1,2018.0,18.7,Keurig Dr Pepper,completed,0.8529411764705882,0.7058823529411765,0.8529411764705882,0.7352941176470589,0.35294117647058826,0.2647058823529412,0.6540074922708246,-0.2442903942943538,0.5341714085261499,0.040206816769970864,0,23.77772841494774,21.13338675725434,0,0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False
DTE,DTE Energy Co.,Utilities,98.49,19.12,3.5559585,4.82,116.74,96.56,17808073691.0,2790000000.0,1.9091922,1.95,17.808073691,2.79,6.382822111469534,90.43607532210112,Large-cap,2026-04-25T14:52:57.872278,0,2018.0,14.6,,unlabeled,0.6428571428571429,0.5892857142857143,0.32142857142857145,0.6071428571428571,0.4642857142857143,0.39285714285714285,0.5316073813078374,-0.14910272273292238,-0.6142763054405725,0.2252737745683397,1,23.6029177696112,21.749307433138107,0,1,0,1,1,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False
DUK,Duke Energy,Utilities,74.32,16.7,4.7849464,3.12,91.8,72.93,52078185682.0,9895000000.0,2.9348857,1.27,52.078185682,9.895,5.263080917837292,92.63381028086918,Large-cap,2026-04-25T14:52:57.872278,0,2018.0,14.6,,none,0.42857142857142855,0.14285714285714285,0.6428571428571429,0.35714285714285715,0.9642857142857143,0.8214285714285714,-0.03423798717188414,-0.7957805908046394,0.35223628513376554,-0.17623767427563436,3,24.676011997123922,23.015295416102003,0,1,0,1,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
DRE,Duke Realty Corp,Real Estate,24.52,19.77,3.1533308,0.88,30.14,24.73,9035293365.0,529483000.0,16.077257,1.94,9.035293365,0.529483,17.064369139330253,103.88170055452863,Mid-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,0.8181818181818182,0.24242424242424243,0.9393939393939394,0.7878787878787878,0.18181818181818182,0.24242424242424243,-0.08365565893608819,-0.2629222514787234,1.4890824372286946,0.0,1,22.92440423041366,20.08741161861882,0,1,0,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
DXC,DXC Technology,Information Technology,91.92,79.93,0.7493755,-0.89,102.95,67.76,27408621020.0,1628000000.0,1.9598055,2.26,27.40862102,1.628,16.835762297297297,31.34413185564081,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.9428571428571428,0.12857142857142856,0.14285714285714285,0.6142857142857143,0.5285714285714286,0.42857142857142855,1.1948507677599325,-0.3411849280158165,-0.9681080771153091,-0.11477478177391222,2,24.034123436655893,21.21061810514101,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ETFC,E*Trade,Financials,48.48,22.14,0.0,2.15,56.0,32.25,13754977266.0,0.0,5.689136,2.15,13.754977266,0.0,13.333242399935546,31.66315789473685,Large-cap,2026-04-25T14:52:57.872278,1,2020.0,13.0,Morgan Stanley,completed,0.8088235294117647,0.7058823529411765,0.8823529411764706,0.6323529411764706,0.27941176470588236,0.029411764705882353,0.6549959471113643,-0.17256276937203321,0.8942533556864429,0.0,0,23.344666578613477,0.0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
EMN,Eastman Chemical,Materials,93.57,12.28,2.2630835,10.12,104.08,76.02,14226830813.0,2152000000.0,1.4904785,2.78,14.226830813,2.152,6.610980861059479,37.45545260156808,Large-cap,2026-04-25T14:52:57.872278,1,2023.0,63.0,,rumoured,0.12,0.24,0.2,0.12,0.44,0.76,-0.48191765273258486,-0.6724175045553293,-0.902080277169774,-1.0393438915223903,4,23.37839551264904,21.489663479710632,1,1,0,0,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
ETN,Eaton Corporation,Industrials,79.41,17.08,2.9404557,6.68,89.85,69.45,35961772000.0,4253000000.0,1.8161736,2.17,35.961772,4.253,8.455624735480837,51.1764705882353,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,none,0.1791044776119403,0.1044776119402985,0.3582089552238806,0.22388059701492538,0.7164179104477612,0.9552238805970149,-0.8707200762286722,-0.3013231910788875,-0.4678224951442491,-0.5002447122544081,4,24.305722322337985,22.170890453453037,1,1,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
EBAY,eBay Inc.,Information Technology,41.02,24.86,0.0,-1.07,46.99,31.89,44216696399.0,2941000000.0,4.6720185,3.8,44.216696399,2.941,15.034578850391023,39.5364238410596,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.5,0.2857142857142857,0.4714285714285714,0.5142857142857142,0.6428571428571429,0.17142857142857143,-0.2055239636860035,-0.2782094231635086,-0.28626282141358084,-0.20558563092603335,2,24.51236830130811,21.80201549685829,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ECL,Ecolab Inc.,Materials,127.76,28.08,1.2319711,4.14,140.5,119.61,38460272282.0,2848600000.0,3.7360687,5.28,38.460272282,2.8486,13.501464678087482,60.986117759693606,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,63.0,,unlabeled,0.84,0.68,0.72,0.68,0.84,0.4,0.41426009011508663,0.16442228108202794,0.55987176643661,0.1819014459487558,0,24.37289165672317,21.77009348281581,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
EIX,Edison Int'l,Utilities,58.07,13.23,4.0542803,3.96,83.38,58.76,19447670886.0,4284000000.0,2.161095,1.59,19.447670886,4.284,4.539605715686275,102.8025995125914,Large-cap,2026-04-25T14:52:57.872278,0,2018.0,14.6,,unlabeled,0.25,0.25,0.35714285714285715,0.25,0.5714285714285714,0.6785714285714286,-0.8455947758597484,-0.4914615940650077,-0.37690790269557184,-0.4356579566321892,4,23.690993151100052,22.17815298976534,1,1,0,1,1,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False
EW,Edwards Lifesciences,Health Care,123.78,32.57,0.0,2.88,138.48,89.2,27447099863.0,1156700000.0,7.8283277,8.48,27.447099863,1.1567,23.728797322555547,29.829545454545443,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.8852459016393442,0.8360655737704918,0.8360655737704918,0.7868852459016393,0.47540983606557374,0.21311475409836064,0.33274929609582626,-0.017726146914254507,0.7872250829356865,0.0,0,24.03552634773573,20.868836961130157,0,0,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
EA,Electronic Arts,Information Technology,116.54,34.48,0.0,3.07,131.01,81.27,37890226992.0,1560000000.0,7.4415817,8.54,37.890226992,1.56,24.28860704615385,29.09127462806592,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.7857142857142857,0.6714285714285714,0.7857142857142857,0.8428571428571429,0.6142857142857143,0.17142857142857143,0.039102964160553595,-0.08437572641030117,0.4100001668864152,0.26097770551718846,0,24.357959052800886,21.16795165884888,0,0,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
EMR,Emerson Electric Company,Industrials,66.4,25.74,2.813225,2.35,74.45,56.77,44040298425.0,2542000000.0,3.6707752,5.01,44.040298425,2.542,17.32505838906373,45.53167420814478,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.7761194029850746,0.582089552238806,0.7611940298507462,0.8955223880597015,0.7611940298507462,0.9402985074626866,0.8374527755071953,-0.18020576823833168,0.6779686359753669,0.954288958907797,0,24.508370925026796,21.656217010107063,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ETR,Entergy Corp.,Utilities,72.02,10.65,4.892126,-3.26,87.95,69.63,13116894887.0,880700000.0,1.5543115,1.54,13.116894887,0.8807,14.893715098217328,86.95414847161572,Large-cap,2026-04-25T14:52:57.872278,0,2018.0,14.6,,unlabeled,0.14285714285714285,0.17857142857142858,0.17857142857142858,1.0,0.35714285714285715,0.8571428571428571,-1.4488514083711868,-0.5390114373055752,-0.9486809445475127,3.277069130047104,3,23.29716692232961,20.59622760491115,1,1,0,1,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False
EVHC,Envision Healthcare,Health Care,35.34,10.91,0.0,-0.48,73.0,23.77,4212729247.0,827200000.0,1.227099,0.8303999999999999,4.212729247,0.8272,5.092757793762089,76.49807028234815,Mid-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.09836065573770492,0.02459016393442623,0.21311475409836064,0.09836065573770492,0.03278688524590164,0.21311475409836064,-0.47114910012321576,-0.32293757755660357,-0.9428789221498901,0.0,4,22.161376552034337,20.533557062927336,1,0,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
EOG,EOG Resources,Energy,101.04,200.0692,0.63339007,-1.98,119.0,81.99,61164030149.0,3692749000.0,8.02302,4.55,61.164030149,3.692749,16.563278508504098,48.52742502026477,Large-cap,2026-04-25T14:52:57.872278,1,2024.0,19.75,,rumoured,0.984375,0.96875,0.9375,0.8125,0.875,0.28125,2.4336099206792774,1.896024483491167,1.559109337376401,0.16449669831725672,0,24.836825111029217,22.029637004354854,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
EQT,EQT Corporation,Energy,46.25,53.16,0.2518363,-2.69,67.84,47.13,12638828950.0,1518305000.0,6.4987307,2.15,12.63882895,1.518305,8.324301737793132,104.24915499758572,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,19.75,,unlabeled,0.75,0.4375,0.84375,0.46875,0.21875,0.15625,0.18914540514345607,-0.2523310738169559,1.0106879673038383,-0.2105347347724795,2,23.260039575091547,21.14086041866244,1,0,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
EFX,Equifax Inc.,Industrials,114.0,19.03,1.3265306,4.04,147.02,90.72,14121334618.0,1141200000.0,5.6338058,4.59,14.121334618,1.1412,12.37411025061339,58.65008880994672,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.2835820895522388,0.5671641791044776,0.9701492537313433,0.5522388059701493,0.3283582089552239,0.417910447761194,-0.48608531169230423,-0.19811749978517446,1.890748271017426,0.14236329907214137,1,23.370952584304003,20.85534617817989,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
EQIX,Equinix,Real Estate,409.98,23.06,1.8775817,1.77,495.345,361.9,33333813618.0,1687152000.0,10.639136,5.14,33.333813618,1.687152,19.757445457196507,63.97017497845553,Large-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,none,0.9393939393939394,0.8787878787878788,0.5757575757575758,0.9090909090909091,0.9090909090909091,0.09090909090909091,0.018693844001607295,-0.055940070502480795,0.17009200254742066,0.0,0,24.22983814273259,21.246307737814725,0,1,0,0,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False
EQR,Equity Residential,Real Estate,55.26,17.6,3.5437918,1.63,70.455,56.07,20925508143.0,1710686000.0,8.593619,2.09,20.925508143,1.710686,12.232232065381956,105.6308654848801,Large-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,0.5454545454545454,0.36363636363636365,0.42424242424242425,0.48484848484848486,0.6666666666666666,0.3333333333333333,-0.1511627778949937,-0.25321996174546196,-0.32603843606877353,0.0,3,23.764234737089225,21.260160297189177,1,1,0,1,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False
ESS,"Essex Property Trust, Inc.",Real Estate,218.28,18.66,3.2138102,6.27,270.04,214.03,14383525286.0,1237886000.0,14.1830845,2.3,14.383525286,1.237886,11.619426414063977,92.41206927334404,Large-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,0.7575757575757576,0.48484848484848486,0.8181818181818182,0.42424242424242425,0.48484848484848486,0.2727272727272727,-0.11818695020078179,-0.23963675611889607,1.0296598886799744,0.0,2,23.38934931128068,20.93667092377019,1,1,0,1,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False
EL,Estee Lauder Cos.,Consumer Staples,131.46,37.78,1.1283498,3.35,138.74,81.69,49543264457.0,2478000000.0,3.9522583,10.82,49.543264457,2.478,19.99324635068604,12.760736196319018,Large-cap,2026-04-25T14:52:57.872278,1,2023.0,18.7,"Weak, acquisition target",completed,0.9705882352941176,0.7647058823529411,0.7941176470588235,0.9117647058823529,0.6470588235294118,0.14705882352941177,2.245454951915223,-0.22855253479396878,0.4295787957484073,0.6389255125460958,0,24.626112154234278,21.63071762055691,0,0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False
RE,Everest Re Group Ltd.,Financials,241.06,27.24,2.1078234,23.71,277.17,208.81,10131892523.0,0.0,2.0991988,1.16,10.131892523,0.0,13.333242399935546,52.82328847279112,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.8970588235294118,0.22058823529411764,0.36764705882352944,0.6323529411764706,0.11764705882352941,0.6617647058823529,1.33106545649623,-0.2098164695412434,-0.4829994548324712,0.0,2,23.038953961449636,0.0,1,0,0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
ES,Eversource Energy,Utilities,56.11,18.22,3.3397784,2.96,66.15,55.2,18027633617.0,2738713000.0,3.1134193,1.68,18.027633617,2.738713,6.582520189957838,91.689497716895,Large-cap,2026-04-25T14:52:57.872278,0,2018.0,14.6,,unlabeled,0.5714285714285714,0.32142857142857145,0.75,0.6428571428571429,0.5,0.21428571428571427,0.3211690211294282,-0.4058718762319865,0.5204687758735064,0.2968805577082037,1,23.61517161862621,21.730753939334956,0,1,0,1,1,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False
EXC,Exelon Corp.,Utilities,35.98,14.51,3.8174274,1.23,42.67,33.3,34734816899.0,8548000000.0,1.3933871,1.26,34.734816899,8.548,4.063502210926533,71.3980789754536,Large-cap,2026-04-25T14:52:57.872278,0,2018.0,14.6,,unlabeled,0.2857142857142857,0.10714285714285714,0.14285714285714285,0.17857142857142858,0.8571428571428571,0.6071428571428571,-0.5463046636060118,-0.8052905594527529,-1.1003202585634648,-0.606376877292494,4,24.271008389737215,22.8689631745203,1,1,0,1,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
EXPE,Expedia Inc.,Consumer Discretionary,123.03,30.99,0.92785895,1.81,161.0,115.55,19722178609.0,1481458000.0,2.5074897,4.14,19.722178609,1.481458,13.312681567077838,83.54235423542353,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.8571428571428571,0.5714285714285714,0.6547619047619048,0.7738095238095238,0.5952380952380952,0.32142857142857145,0.24458160943848178,-0.2793533193786639,0.15705815157427186,0.0,0,23.705009657199273,21.116292575605417,0,0,0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
